work_id,ml_anomaly_score,ml_anomaly_flag,ml_risk_score
WS/MP417/2025-2026/218802,-0.1554362352837783,False,6.944370608615598
WS/MP316/2025-2026/221399,-0.18046594911565317,False,0.9712083514151891
WS/MP18044/2025-2026/222570,-0.15680035604635595,False,6.61883294134448
WS/MP18039/2025-2026/224464,-0.1559865929654201,False,6.813031682648465
WS/MP552/2026-2027/232857,-0.12712821997176887,False,13.699876075985953
WS/MP18043/2025-2026/233602,-0.18192421952647747,False,0.6232025437085416
WS/MP18030/2025-2026/236698,-0.1511003387732664,False,7.979101311558547
WS/MP552/2026-2027/250846,-0.1473869472048892,False,8.865275660631214
WS/MP18044/2026-2027/269705,-0.15830300822323146,False,6.260235742475087
WS/MP18044/2026-2027/287750,-0.15639416410478568,False,6.715767744149803
WS/MP18037/2024-2025/158916,-0.17572758722941206,False,2.101984538868398
WS/MP18033/2025-2026/171249,-0.17230190791266514,False,2.919498416074883
WS/MP550/2025-2026/188221,-0.06911870938753067,False,27.543431040612752
WS/MP550/2025-2026/188227,-0.04166552249727451,False,34.09493781668779
WS/MP544/2025-2026/208271,-0.1212201419390792,False,15.109796658957853
WS/MP316/2025-2026/227534,-0.1397787502037965,False,10.6809174804909
WS/MP316/2025-2026/262955,-0.11149128247790763,False,17.431519413337593
WS/MP416/2026-2027/289310,-0.13575880595448658,False,11.640248435184006
WS/MP555/2025-2026/155624,-0.14856184795364996,False,8.584893996837796
WS/MP417/2025-2026/215040,-0.1789777542790027,False,1.326355409401959
WS/MP423/2024-2025/133940,-0.07349176682437047,False,26.499832148281975
WS/MP423/2024-2025/133941,-0.06599469939408148,False,28.288953690585053
WS/MP423/2024-2025/133944,-0.06599469939408148,False,28.288953690585053
WS/MP423/2024-2025/133945,-0.06599469939408148,False,28.288953690585053
WS/MP423/2024-2025/133960,-0.07430015524123529,False,26.306916032132627
WS/MP423/2024-2025/133964,-0.07339369472733093,False,26.52323635307856
WS/MP549/2025-2026/158967,-0.16309557854885426,False,5.116523098524156
WS/MP549/2025-2026/158968,-0.16750626257312895,False,4.063944890111576
WS/MP549/2025-2026/158971,-0.16309557854885426,False,5.116523098524156
WS/MP549/2025-2026/158989,-0.16309557854885426,False,5.116523098524156
WS/MP549/2025-2026/158990,-0.16309557854885426,False,5.116523098524156
WS/MP549/2025-2026/158991,-0.16309557854885426,False,5.116523098524156
WS/MP549/2025-2026/158993,-0.16309557854885426,False,5.116523098524156
WS/MP18031/2025-2026/194077,-0.05790266652047604,False,30.2200594822578
WS/MP18031/2025-2026/204817,-0.08089446264010092,False,24.733231717087815
WS/MP552/2025-2026/210005,-0.08276334348525066,False,24.28723666486963
WS/MP549/2025-2026/214110,-0.16315189795849694,False,5.103082874065933
WS/MP549/2025-2026/214111,-0.16588688419173075,False,4.4503979631617305
WS/MP549/2025-2026/214112,-0.16315189795849694,False,5.103082874065933
WS/MP549/2025-2026/214113,-0.15980071163220083,False,5.902819531685507
WS/MP549/2025-2026/214114,-0.15980071163220083,False,5.902819531685507
WS/MP549/2025-2026/215152,-0.16055794873391244,False,5.7221103111935205
WS/MP549/2025-2026/215153,-0.15718240200906547,False,6.5276604037637185
WS/MP552/2025-2026/220601,-0.08210845982908477,False,24.44351996735334
WS/MP552/2025-2026/220603,-0.08210845982908477,False,24.44351996735334
WS/MP317/2025-2026/238827,-0.07552167735930654,False,26.01540851187057
WS/MP417/2026-2027/276188,-0.10521194477698459,False,18.93003846182963
WS/MP413/2026-2027/281630,-0.06678404254592496,False,28.100582590769807
WS/MP18367/2026-2027/289604,-0.08027403292673302,False,24.881292832449645
WS/MP18044/2025-2026/185278,-0.1731651384706065,False,2.71349461504896
WS/MP18044/2025-2026/186482,-0.17665702144638679,False,1.880181707934147
WS/MP18044/2025-2026/186485,-0.17507161894949252,False,2.2585266790564456
WS/MP18044/2025-2026/186486,-0.17630118682401869,False,1.9650990965391886
WS/MP18044/2025-2026/186489,-0.17499608663974908,False,2.2765519247619777
WS/MP18044/2025-2026/186490,-0.17499608663974908,False,2.2765519247619777
WS/MP18044/2025-2026/186496,-0.16909476187540717,False,3.6848608885248613
WS/MP18044/2025-2026/186501,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/186609,-0.17578009676440004,False,2.089453513757999
WS/MP18044/2025-2026/186622,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/186623,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/186624,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/186625,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/186626,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/186633,-0.17634615147638355,False,1.9543686037250072
WS/MP18044/2025-2026/186658,-0.17499608663974908,False,2.2765519247619777
WS/MP18044/2025-2026/186872,-0.17499608663974908,False,2.2765519247619777
WS/MP18044/2025-2026/186873,-0.17630118682401869,False,1.9650990965391886
WS/MP18044/2025-2026/186875,-0.1764415402270037,False,1.9316047603669504
WS/MP18044/2025-2026/187368,-0.17496894353188563,False,2.2830294333952006
WS/MP18044/2025-2026/187369,-0.17496894353188563,False,2.2830294333952006
WS/MP18044/2025-2026/187372,-0.17496894353188563,False,2.2830294333952006
WS/MP18044/2025-2026/187373,-0.17496894353188563,False,2.2830294333952006
WS/MP18044/2025-2026/187374,-0.17496894353188563,False,2.2830294333952006
WS/MP18044/2025-2026/187379,-0.17463581390561156,False,2.362528437010718
WS/MP18044/2025-2026/187408,-0.17363019314325256,False,2.602512642308758
WS/MP18044/2025-2026/187410,-0.17363019314325256,False,2.602512642308758
WS/MP18044/2025-2026/187411,-0.17363019314325256,False,2.602512642308758
WS/MP18044/2025-2026/187414,-0.17363019314325256,False,2.602512642308758
WS/MP18044/2025-2026/234723,-0.18249441370866082,False,0.48712977870730817
WS/MP18044/2025-2026/234731,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/234733,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/234735,-0.18249441370866082,False,0.48712977870730817
WS/MP18044/2025-2026/234741,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/234743,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/234749,-0.18120236725915156,False,0.7954674264566106
WS/MP18044/2025-2026/234778,-0.18120236725915156,False,0.7954674264566106
WS/MP18044/2025-2026/234788,-0.18120236725915156,False,0.7954674264566106
WS/MP18044/2025-2026/235648,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/235649,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/235654,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/235655,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/236708,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/236709,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/236711,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/236712,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/236713,-0.18283162533491454,False,0.40665663498071797
WS/MP18044/2025-2026/240169,-0.1800414427157574,False,1.072513768761526
WS/MP18044/2025-2026/240170,-0.1800414427157574,False,1.072513768761526
WS/MP18044/2025-2026/240180,-0.1800414427157574,False,1.072513768761526
WS/MP18044/2025-2026/240181,-0.1800414427157574,False,1.072513768761526
WS/MP18044/2025-2026/240182,-0.1800414427157574,False,1.072513768761526
WS/MP555/2025-2026/155790,-0.16093851623785232,False,5.63129059722796
WS/MP18037/2025-2026/159016,-0.14341872506827485,False,9.812263502914371
WS/MP18037/2025-2026/159038,-0.14761233545171354,False,8.81148836692939
WS/MP18033/2025-2026/169445,-0.09441737700905722,False,21.5060848843846
WS/MP550/2025-2026/188212,-0.15701882816452545,False,6.56669613229959
WS/MP550/2025-2026/188217,-0.06551002733016187,False,28.40461721349906
WS/MP18031/2025-2026/193880,-0.14636931971576878,False,9.108125185429337
WS/MP422/2025-2026/207595,-0.1186150003159076,False,15.731495081988717
WS/MP18034/2025-2026/212337,-0.18217917825442603,False,0.5623584660992009
WS/MP18032/2025-2026/230297,-0.11602051109383488,False,16.35065138565618
WS/MP18042/2026-2027/259751,-0.15631485451392707,False,6.7346944109879745
WS/MP18042/2026-2027/259763,-0.1441394377931841,False,9.640270563816928
WS/MP417/2026-2027/276207,-0.1559599052310835,False,6.819400519645183
WS/MP418/2026-2027/278098,-0.12092092414353983,False,15.181202846619591
WS/MP18037/2026-2027/279390,-0.15324920031111117,False,7.466290868737653
WS/MP550/2026-2027/283663,-0.1576829645518824,False,6.408204731669107
WS/MP550/2026-2027/283668,-0.1570077291199829,False,6.569344839927567
WS/MP550/2026-2027/283671,-0.14940021621811878,False,8.384823404397283
WS/MP550/2026-2027/283677,-0.158437971065909,False,6.228027824980664
WS/MP550/2026-2027/283682,-0.1576829645518824,False,6.408204731669107
WS/MP550/2026-2027/283686,-0.15652983922199404,False,6.683389847430978
WS/MP18366/2026-2027/285042,-0.1521347595883789,False,7.7322441795755195
WS/MP555/2025-2026/200418,-0.14923296876138126,False,8.424735814219767
WS/MP422/2025-2026/192689,-0.16404732764736007,False,4.889394980651718
WS/MP18040/2026-2027/281399,-0.1574500067477771,False,6.463798446097839
WS/MP18040/2026-2027/281400,-0.1575291762804108,False,6.444905203153703
WS/MP18032/2025-2026/191312,-0.1582968593435608,False,6.261703128647359
WS/MP18032/2025-2026/192957,-0.17111418916028576,False,3.202939004790167
WS/MP18032/2025-2026/192960,-0.17111418916028576,False,3.202939004790167
WS/MP18031/2025-2026/143456,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143458,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143459,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143460,-0.13573506942494962,False,11.645912988254787
WS/MP18031/2025-2026/143461,-0.13573506942494962,False,11.645912988254787
